app,route,screen_id,state,role,runtime_fixture,viewport,region,file,sha256,visible_assertion,route_assertion,problems,status
NEW,/login,cloud-login,empty-form,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/cloud-login__empty-form__desktop__full.png,d463c35652968ea49e204da32b999e286e585a84a600072a3f8c4f41e12518f2,Autentificare,/login,,captured
NEW,/login,cloud-login,invalid-credentials,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/cloud-login__invalid-credentials__desktop__full.png,7bbe72cce086d0388f68c34ea589581a91772726ff66f77efbe4fcd4bad780af,Autentificare,/login,,captured
OLD,colaboratori,colaboratori,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/colaboratori__admin-preview__desktop__full.png,28da129b94e46b28d9c92458de7951a79fc6be9fafdebf4cfee087ac811cd6fe,colaboratori,colaboratori,,captured
OLD,/orders/:orderId,comenzi-detail,selected-detail,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/comenzi-detail__selected-detail__desktop__full.png,6e6fd717a23ba92c55f7964f4e3c57afcadeb64edc677694b10d7e78835be9c3,DEMO-ORDER-001 detail pane,/orders/:orderId,,captured
OLD,comenzi-list,comenzi-list,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/comenzi-list__admin-preview__desktop__full.png,674ccf7bdde501d24aba2451ac1368bc4b3afc7bb80796dc7b49354ec786fe15,comenzi-list,comenzi-list,,captured
OLD,comenzi-list,comenzi-list,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,narrow,full,docs/worklog/screenshots/ui-ux-audit-v1/old/comenzi-list__admin-preview__narrow__full.png,b92b1ca35299b9a4c0745eebe2fb4d2a040f1a0cff9f6f39a74f3d29bbd503c4,comenzi-list,comenzi-list,,captured
OLD,comenzi-list,comenzi-list,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,tablet,full,docs/worklog/screenshots/ui-ux-audit-v1/old/comenzi-list__admin-preview__tablet__full.png,60b0e41172016fc4043f902edb06380d4129cebca8bdad498524be75829ecde2,comenzi-list,comenzi-list,,captured
NEW,/components,components-inspection,populated,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/components-inspection__populated__desktop__full.png,72eeeb5387ac2ff056c7164e5a52e1aecef9ce92f747dee1f249b77565743503,components-inspection,/components,,captured
NEW,/components,components-inspection-categories,category-walk,operator-dev,single-plane-dev-isolated-synthetic,desktop,bottom,docs/worklog/screenshots/ui-ux-audit-v1/new/components-inspection-categories__category-walk__desktop__bottom.png,6758eda504e7fb1b3cc696a1bb7fe2f9eb3f5f1a5fcbeda57c9eddd425049117,components-inspection-categories,/components,,captured
NEW,/components,components-inspection-categories,category-walk,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/components-inspection-categories__category-walk__desktop__full.png,71ce3a054169e2f6a3129e2307d9eaf52aa7bf69bfa1da8b3b92cbcd4bc46fc2,components-inspection-categories,/components,,captured
NEW,/components,components-inspection-categories,category-walk,operator-dev,single-plane-dev-isolated-synthetic,desktop,mid,docs/worklog/screenshots/ui-ux-audit-v1/new/components-inspection-categories__category-walk__desktop__mid.png,690c4c608c83aa200fd9d50891b8eff5beb509383bc81495ebaae3224b0a2dc5,components-inspection-categories,/components,,captured
NEW,/components,components-inspection-categories,category-walk,operator-dev,single-plane-dev-isolated-synthetic,desktop,top,docs/worklog/screenshots/ui-ux-audit-v1/new/components-inspection-categories__category-walk__desktop__top.png,a3aa79a5753f7c787049114b42b4f2464d07e5d4bd94381a3c86b150c681558b,components-inspection-categories,/components,,captured
OLD,control-productie,control-productie,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/control-productie__admin-preview__desktop__full.png,583e460f1ca9b700820c815a0e3a616c85c058f7cdbc170514553e6fbd1877ea,control-productie,control-productie,,captured
OLD,document-center,document-center,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/document-center__admin-preview__desktop__full.png,ed9a0c2226877f195950e2dc073e8e0d26406995e977662bde199dcf59de5ec0,document-center,document-center,,captured
OLD,emp-mobile-v1-attendance,emp-mobile-v1-attendance,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v1-attendance__admin-preview__desktop__full.png,5aec03aad69fe8184431ace64eb8d401da46634e7b84129958eda42b701ac95f,emp-mobile-v1-attendance,emp-mobile-v1-attendance,,captured
OLD,emp-mobile-v1-home,emp-mobile-v1-home,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v1-home__admin-preview__desktop__full.png,f6ec43bdb3ba5f01b3e2620f32be5e665221f961e99119e1bfeb2e5a927422e9,emp-mobile-v1-home,emp-mobile-v1-home,,captured
OLD,emp-mobile-v1-home,emp-mobile-v1-home,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,narrow,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v1-home__admin-preview__narrow__full.png,3c1bdc447b4ebfc584e13005ada54864c875f31f02150cb9ac83632932adfa94,emp-mobile-v1-home,emp-mobile-v1-home,,captured
OLD,emp-mobile-v1-home,emp-mobile-v1-home,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,tablet,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v1-home__admin-preview__tablet__full.png,9ed7167fe41f943a3fed701d878d44f41cc3e983b5a627be8b91e8c9a3b4b5fb,emp-mobile-v1-home,emp-mobile-v1-home,,captured
OLD,emp-mobile-v1-personal,emp-mobile-v1-personal,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v1-personal__admin-preview__desktop__full.png,761e61e99777b339420590b4852ccdb683ac24a814845dab26628e442c864413,emp-mobile-v1-personal,emp-mobile-v1-personal,,captured
OLD,emp-mobile-v1-requests,emp-mobile-v1-requests,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v1-requests__admin-preview__desktop__full.png,096f5c3aa237e311b3a08cf8539e6373f9d4c5d637c1ac3e31077fbc9a6714d6,emp-mobile-v1-requests,emp-mobile-v1-requests,,captured
OLD,emp-mobile-v1-review,emp-mobile-v1-review,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v1-review__admin-preview__desktop__full.png,032e640b76d46129ec74ece4b2571875e6cf2618575843fdc2d4ba261e45c391,emp-mobile-v1-review,emp-mobile-v1-review,,captured
OLD,emp-mobile-v1-tasks,emp-mobile-v1-tasks,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v1-tasks__admin-preview__desktop__full.png,e030ddcbe764da83d9f92882ebdd45fa67b2a8649af1bb16a8a63f0ecef794e3,emp-mobile-v1-tasks,emp-mobile-v1-tasks,,captured
OLD,emp-mobile-v1-team,emp-mobile-v1-team,investigate,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v1-team__investigate__desktop__full.png,a596e063d4e3485e30c56064cf5083875b26f25e94c47502460e5a532d203033,emp-mobile-v1-team,emp-mobile-v1-team,,captured
OLD,emp-mobile-v2-blockers,emp-mobile-v2-blockers,investigate,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v2-blockers__investigate__desktop__full.png,2d592b3474e78b85dc27327154e71e57f0b47155287359db93e98dce5aadc80c,emp-mobile-v2-blockers,emp-mobile-v2-blockers,,captured
OLD,emp-mobile-v2-documents,emp-mobile-v2-documents,investigate,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v2-documents__investigate__desktop__full.png,99947acdc20e45e6d5b026f7ba7e40f84d45b9ebf7274f4ed8ed47d88c1746de,emp-mobile-v2-documents,emp-mobile-v2-documents,,captured
OLD,emp-mobile-v2-home,emp-mobile-v2-home,prototype,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v2-home__prototype__desktop__full.png,ff8feba85db698752cc11427a3bdc17137fb1f1f135d287903c2b247717d7168,emp-mobile-v2-home,emp-mobile-v2-home,,captured
OLD,emp-mobile-v2-personal-attendance,emp-mobile-v2-personal-attendance,prototype,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v2-personal-attendance__prototype__desktop__full.png,f1c136add9acf5cbb0037fb4ddff09c66b241a50ce88e88e0c1f6baae9fe9684,emp-mobile-v2-personal-attendance,emp-mobile-v2-personal-attendance,,captured
OLD,emp-mobile-v2-personal-hub,emp-mobile-v2-personal-hub,prototype,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v2-personal-hub__prototype__desktop__full.png,f31adafca5236688a9205ee7cf1e0866144020686a4f90f4f5a15f5e68118122,emp-mobile-v2-personal-hub,emp-mobile-v2-personal-hub,,captured
OLD,emp-mobile-v2-personal-info,emp-mobile-v2-personal-info,prototype,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v2-personal-info__prototype__desktop__full.png,56ed93b22d72b752989a514f98e44f97617d276f0ccb41ad0f366608cdfc938b,emp-mobile-v2-personal-info,emp-mobile-v2-personal-info,,captured
OLD,emp-mobile-v2-personal-requests,emp-mobile-v2-personal-requests,prototype,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v2-personal-requests__prototype__desktop__full.png,9a4a65a7e2bec29490a1caf639f6304078e98ea1a65ee1eca48ee0eeb896c09e,emp-mobile-v2-personal-requests,emp-mobile-v2-personal-requests,,captured
OLD,emp-mobile-v2-personal-review,emp-mobile-v2-personal-review,prototype,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v2-personal-review__prototype__desktop__full.png,eacc167497bf9ad39a0dfd1d4b38d15e4020ef2666828302712a19528ce3d34b,emp-mobile-v2-personal-review,emp-mobile-v2-personal-review,,captured
OLD,emp-mobile-v2-pipeline,emp-mobile-v2-pipeline,investigate,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v2-pipeline__investigate__desktop__full.png,9e78c8dfd65fb096d2040d2f9886c6991d09c77a564c8c5cf18e8192fa02a665,emp-mobile-v2-pipeline,emp-mobile-v2-pipeline,,captured
OLD,emp-mobile-v2-tasks,emp-mobile-v2-tasks,prototype,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v2-tasks__prototype__desktop__full.png,04cc2d0100d343402e9358c5ce6fa5ceefe4f09de62132ce8e58de979d0ff9f7,emp-mobile-v2-tasks,emp-mobile-v2-tasks,,captured
OLD,emp-mobile-v2-upcoming,emp-mobile-v2-upcoming,investigate,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/emp-mobile-v2-upcoming__investigate__desktop__full.png,e2d6a5b6933857f906c1bfe4d48383768e7e86b9a1e8a237828f73d4be364f07,emp-mobile-v2-upcoming,emp-mobile-v2-upcoming,,captured
OLD,employee-profile,employee-profile,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/employee-profile__opened__desktop__full.png,53c3028d5b51da12862d01c9c67779032b3668c74d3a284ad7e71a45359ef09e,employee-profile,employee-profile,,captured
OLD,evidenta-hr-list,evidenta-hr-list,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/evidenta-hr-list__admin-preview__desktop__full.png,c60ddeea9585b229aa3922caf01795269566bc0d7dfff2a6b8b99a9c7cb34cda,evidenta-hr-list,evidenta-hr-list,,captured
OLD,/execution,execution-dashboard,direct-demo-populated,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/execution-dashboard__direct-demo-populated__desktop__full.png,818afe932496802f617ae1383d7ba655a533fa74517718aba65a5c96ccbbfd45,Executie heading + Comenzi in executie + DEMO-ORDER-001,/execution,,captured
OLD,/execution/:order_id,execution-detail,demo-order-001-populated,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/execution-detail__demo-order-001-populated__desktop__full.png,5b046f8d7472958b8a0611cc8e4c13c8a57e9162d490296976e8b8d6cf7befd5,Rezultat executie + DEMO-ORDER-001,/execution/:order_id,,captured
NEW,/execution/:planId,execution-workspace,ineligible-operator,operator-dev,single-plane-dev-isolated-synthetic,desktop,bottom,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__ineligible-operator__desktop__bottom.png,9e58ad94fcb45a7d0a0e807e60d76cc7352080d8dd8e5f09b3c7bb5d2860c129,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,ineligible-operator,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__ineligible-operator__desktop__full.png,04e43e57cf413b42c09fb24ec5351b42dc1c90a26e1e2c618244f1b68340db1e,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,ineligible-operator,operator-dev,single-plane-dev-isolated-synthetic,desktop,mid,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__ineligible-operator__desktop__mid.png,f785c8188e79c20ca1ba29b436f9afde2b917f186175405632fd51f662219202,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,ineligible-operator,operator-dev,single-plane-dev-isolated-synthetic,desktop,top,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__ineligible-operator__desktop__top.png,8092cfdcb50e7647cd0770d5f577ccd29ea02ec610ed035a71bdbe90fe2c4a82,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,machine-blocked-or-planned,operator-dev,single-plane-dev-isolated-synthetic,desktop,bottom,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__machine-blocked-or-planned__desktop__bottom.png,9e58ad94fcb45a7d0a0e807e60d76cc7352080d8dd8e5f09b3c7bb5d2860c129,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,machine-blocked-or-planned,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__machine-blocked-or-planned__desktop__full.png,86d30536851fbc1267b8f55ab989591d134bc040f7503204854f8cad0369a026,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,machine-blocked-or-planned,operator-dev,single-plane-dev-isolated-synthetic,desktop,mid,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__machine-blocked-or-planned__desktop__mid.png,f785c8188e79c20ca1ba29b436f9afde2b917f186175405632fd51f662219202,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,machine-blocked-or-planned,operator-dev,single-plane-dev-isolated-synthetic,desktop,top,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__machine-blocked-or-planned__desktop__top.png,fa4a669101285033b57d430699318c6143cda385556c4009359b94206ec04c1b,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,populated-planned,operator-dev,single-plane-dev-isolated-synthetic,desktop,bottom,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__populated-planned__desktop__bottom.png,e44f49f56fd8e5ad75e8dd2a986422f0d4f7e510f0c5360219b14b1207f9e880,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,populated-planned,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__populated-planned__desktop__full.png,2893bfbded64329649eb356ef5d667179f23b2ea603b7bbeba6da4a15aa06dad,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,populated-planned,operator-dev,single-plane-dev-isolated-synthetic,desktop,mid,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__populated-planned__desktop__mid.png,2b30f76d498e70c5da0fb2d37d65540902e39ce90b2acba22710ddff1d34a5a9,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,populated-planned,operator-dev,single-plane-dev-isolated-synthetic,desktop,top,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__populated-planned__desktop__top.png,96b36f3d02a1851abf25b24d8d8a13bc05bc90b1a4cae1a38e6109f223a3ad80,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,populated-planned,operator-dev,single-plane-dev-isolated-synthetic,narrow,bottom,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__populated-planned__narrow__bottom.png,84e4c4ecdcad544813052ce1e1e9bdffa0e93dd5ecf53b8c10e3ac9b587fdeb3,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,populated-planned,operator-dev,single-plane-dev-isolated-synthetic,narrow,full,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__populated-planned__narrow__full.png,f566acc39f7a44add8463f455beee3639574bf3af1250e494451a82c17ebab15,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,populated-planned,operator-dev,single-plane-dev-isolated-synthetic,narrow,mid,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__populated-planned__narrow__mid.png,c222baf8637392d8474c75354ee56fcd886628986e7fd2f4d743c814c5f67070,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,populated-planned,operator-dev,single-plane-dev-isolated-synthetic,narrow,top,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__populated-planned__narrow__top.png,c7aefd695920a176e0fd95febe9376d55f9625e90c5e527696bae1c5038af120,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,populated-planned,operator-dev,single-plane-dev-isolated-synthetic,tablet,bottom,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__populated-planned__tablet__bottom.png,42e80989df32919ad3500d4b5f74fb9d6393fcbc433ecd1fbbc6fefd495157cc,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,populated-planned,operator-dev,single-plane-dev-isolated-synthetic,tablet,full,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__populated-planned__tablet__full.png,78546295bec77e8346381c09bf287e6b1237aaaaa79056189665a04c905b1612,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,populated-planned,operator-dev,single-plane-dev-isolated-synthetic,tablet,mid,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__populated-planned__tablet__mid.png,e0a3c719047cded0d1355720464303ec2e79bf88a5a3c59dd215c7dd2933521c,Plan de executie,/execution/:planId,,captured
NEW,/execution/:planId,execution-workspace,populated-planned,operator-dev,single-plane-dev-isolated-synthetic,tablet,top,docs/worklog/screenshots/ui-ux-audit-v1/new/execution-workspace__populated-planned__tablet__top.png,41b12234f03690657133c2e4d4e98a60c40acf23b61cd2f6b9413a23c897fcfb,Plan de executie,/execution/:planId,,captured
OLD,/governance,gov-tab-adevar,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/gov-tab-adevar__opened__desktop__full.png,e03aab9a99e1b54dd18835809dd5de966138d261fd32a43c15ef134a613388f5,gov-tab-adevar,/governance,,captured
OLD,gov-tab-autoritate,gov-tab-autoritate,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/gov-tab-autoritate__opened__desktop__full.png,29316419dca8bb4dc70f051ebfd80704bb062695569010c8c2864b3c6a6d9a9d,gov-tab-autoritate,gov-tab-autoritate,,captured
OLD,gov-tab-gates,gov-tab-gates,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/gov-tab-gates__opened__desktop__full.png,8a6e1cd4e40534db65a21d7bd84a9c80238844b0d081e4c2ea4624cd218dd7ef,gov-tab-gates,gov-tab-gates,,captured
OLD,gov-tab-limite,gov-tab-limite,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/gov-tab-limite__opened__desktop__full.png,3b7ed28d507fd46825061afd0a957e28d6cdb8f6b28bae96090f78a7e0bc9e3d,gov-tab-limite,gov-tab-limite,,captured
OLD,gov-tab-ui,gov-tab-ui,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/gov-tab-ui__opened__desktop__full.png,0b54474e489c37364f810ecdd69326de608d98d3c28ff972b67fc3bae317c9db,gov-tab-ui,gov-tab-ui,,captured
NEW,/governance,governance-inspection,populated,operator-dev,single-plane-dev-isolated-synthetic,desktop,bottom,docs/worklog/screenshots/ui-ux-audit-v1/new/governance-inspection__populated__desktop__bottom.png,1184c1b0146acf8538dce7ef38f560fc62939dbd04e2824b88355a52408372f6,governance-inspection,/governance,,captured
NEW,/governance,governance-inspection,populated,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/governance-inspection__populated__desktop__full.png,d22d8df6636b1242f3212ac0d383fc278575b0e3f8259ab4cd90e5173a8d315e,governance-inspection,/governance,,captured
NEW,/governance,governance-inspection,populated,operator-dev,single-plane-dev-isolated-synthetic,desktop,mid,docs/worklog/screenshots/ui-ux-audit-v1/new/governance-inspection__populated__desktop__mid.png,b0238c1334e397ab2b83b94277783453a83a06f12d0f7ee578de736190c82968,governance-inspection,/governance,,captured
NEW,/governance,governance-inspection,populated,operator-dev,single-plane-dev-isolated-synthetic,desktop,top,docs/worklog/screenshots/ui-ux-audit-v1/new/governance-inspection__populated__desktop__top.png,7ff90454f7045c2f966621870420b72b3e763b9e930b66fe107acd6b96875c5b,governance-inspection,/governance,,captured
NEW,/governance,governance-inspection-categories,category-walk,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/governance-inspection-categories__category-walk__desktop__full.png,4c87040c357989aaeff4309ac7af252082a75b7ffa19258a184cc2f5a15092b8,governance-inspection-categories,/governance,,captured
OLD,guvernanta,guvernanta,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/guvernanta__admin-preview__desktop__full.png,dbb441aca4a7e138cd75397bc3cf6c2a5dea7004c7818557274ac2d0a288fd6d,guvernanta,guvernanta,,captured
OLD,harta-module,harta-module,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/harta-module__admin-preview__desktop__full.png,fe5b678f251fa836a1904fff66893265f127a98058e3280015877c5de20c92f0,harta-module,harta-module,,captured
OLD,intake-v6-bootstrap,intake-v6-bootstrap,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/intake-v6-bootstrap__admin-preview__desktop__full.png,e89e2743c9c5e3679f33e88de788f981d4eada4af24e43ded78d3ee62fc8ef80,intake-v6-bootstrap,intake-v6-bootstrap,,captured
OLD,intake-v6-configurare,intake-v6-configurare,demo-workspace,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/intake-v6-configurare__demo-workspace__desktop__full.png,5f822ee81818c861c2f88aa58fda4caa2be576ad8adbee79b741830077377492,intake-v6-configurare,intake-v6-configurare,,captured
OLD,intake-v6-confirmare,intake-v6-confirmare,demo-workspace,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/intake-v6-confirmare__demo-workspace__desktop__full.png,70d5402e172d7e4c89e3bf1d2ac31c34e74c1f7ad1d00307a14078cee9ed6cad,intake-v6-confirmare,intake-v6-confirmare,,captured
OLD,intake-v6-review-carcas,intake-v6-review-carcas,demo-workspace,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/intake-v6-review-carcas__demo-workspace__desktop__full.png,5f9581273d3f0467799bf54f7bdd61ce99f0e7b29015682db677d0fddb8768c8,intake-v6-review-carcas,intake-v6-review-carcas,,captured
OLD,intake-v6-review-finisaje,intake-v6-review-finisaje,demo-workspace,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/intake-v6-review-finisaje__demo-workspace__desktop__full.png,a347ed6049e187a9d03ea7224d1f48abbf7540e94f67b29bee63b6cc1f7299f7,intake-v6-review-finisaje,intake-v6-review-finisaje,,captured
OLD,intake-v6-review-iluminare,intake-v6-review-iluminare,demo-workspace,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/intake-v6-review-iluminare__demo-workspace__desktop__full.png,c0e5e4a2b465b43cfdb3b05284cff5a374d25e5ec68cc82f7c42d6b942e1a3eb,intake-v6-review-iluminare,intake-v6-review-iluminare,,captured
OLD,intake-v6-review-montaj,intake-v6-review-montaj,demo-workspace,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/intake-v6-review-montaj__demo-workspace__desktop__full.png,b0386bbfaf73a5fe0abdbbd29101727819c785c76aa6106e8fcc0a78aae8a686,intake-v6-review-montaj,intake-v6-review-montaj,,captured
OLD,intake-v6-review-panou,intake-v6-review-panou,demo-workspace,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/intake-v6-review-panou__demo-workspace__desktop__full.png,707a51710898f1cc3270c72f9fd158dcdbf7837fe06baa7e71ef44c397e7a6be,intake-v6-review-panou,intake-v6-review-panou,,captured
OLD,/intake-v6-app/:workspaceId/operator,intake-v6-standalone-operator,operator-workspace,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/intake-v6-standalone-operator__operator-workspace__desktop__full.png,ba3ee1d8018dddbb8003bd47d12d9fb97453500cd1bca0d96852ad648860eea0,Intake V6 operator workspace,/intake-v6-app/:workspaceId/operator,,captured
OLD,intake-v6-straturi,intake-v6-straturi,demo-workspace,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/intake-v6-straturi__demo-workspace__desktop__full.png,001d747ca10b1ed6d1be4cbd794ba2a87b85896812b28c8629da7b72266ab0b7,intake-v6-straturi,intake-v6-straturi,,captured
